,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
41,42,Karl Lane,,4,3,1,0.75,93.9,,113.3,25.0,16.8,8.3,0.8,,103.5,16.0,20.5,10.3,1.0,,9.8,9.0,-3.7,-2.0,-0.2
42,43,Josh Tiven,,2,2,0,1.0,96.5,,121.0,25.0,22.5,12.5,0.5,,105.5,26.0,20.5,9.5,1.0,,15.5,-1.0,2.0,3.0,-0.5
43,44,Matt Kallio,,1,1,0,1.0,93.2,,109.0,10.0,14.0,7.0,1.0,,108.0,13.0,8.0,3.0,0.0,,1.0,-3.0,6.0,4.0,1.0
44,45,Gediminas Petraitis,,4,2,2,0.5,97.7,,120.3,23.0,18.8,9.5,1.5,,105.8,23.0,19.5,10.3,1.5,,14.5,0.0,-0.7,-0.8,0.0
45,46,Phenizee Ransom,,4,2,2,0.5,98.0,,112.0,16.3,19.5,8.0,1.5,,112.5,16.8,17.5,6.0,1.3,,-0.5,-0.5,2.0,2.0,0.2
46,47,Rodney Mott,,2,2,0,1.0,98.1,,123.0,23.0,15.5,6.5,1.0,,106.0,13.5,19.5,10.0,2.0,,17.0,9.5,-4.0,-3.5,-1.0
47,48,Nick Buchert,,4,3,1,0.75,95.9,,115.8,23.0,19.0,8.8,1.3,,105.3,24.3,20.5,9.3,0.5,,10.5,-1.3,-1.5,-0.5,0.8
48,49,Eric Dalen,,4,3,1,0.75,95.0,,114.3,21.0,16.5,7.5,0.5,,110.8,17.5,19.8,9.0,0.8,,3.5,3.5,-3.3,-1.5,-0.3
49,50,Sean Wright,,2,2,0,1.0,101.4,,117.0,25.0,16.5,6.5,0.5,,103.5,14.5,23.0,10.5,0.5,,13.5,10.5,-6.5,-4.0,0.0
50,51,Kane Fitzgerald,,4,1,3,0.25,94.4,,111.5,18.8,17.3,7.8,1.0,,110.5,18.5,16.8,9.0,1.3,,1.0,0.3,0.5,-1.2,-0.3
51,52,Scott Twardoski,,3,2,1,0.667,97.6,,112.8,24.5,17.4,8.4,1.0,,108.9,18.7,20.9,8.4,1.6,,3.9,5.8,-3.5,0.0,-0.6
