,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
46,47,Dannica Mosher,,1,1,0,1.0,96.4,,114.0,12.0,15.0,6.0,0.0,,111.0,16.0,18.0,5.0,3.0,,3.0,-4.0,-3.0,1.0,-3.0
47,48,Mousa Dagher,,2,1,1,0.5,98.1,,109.0,31.0,17.5,9.5,1.0,,105.5,19.0,24.5,10.5,0.5,,3.5,12.0,-7.0,-1.0,0.5
48,49,Tyler Ford,,5,3,2,0.6,94.8,,111.8,20.8,19.6,8.6,1.6,,106.2,18.8,20.6,9.4,2.0,,5.6,2.0,-1.0,-0.8,-0.4
49,50,David Guthrie,,4,1,3,0.25,95.0,,107.3,25.5,19.8,8.3,1.8,,107.8,21.5,21.3,10.8,1.5,,-0.5,4.0,-1.5,-2.5,0.3
50,51,Tre Maddox,,4,3,1,0.75,95.0,,117.0,23.5,19.0,10.5,0.5,,109.0,23.3,19.3,8.3,0.8,,8.0,0.2,-0.3,2.2,-0.3
51,52,Lauren Holtkamp-Sterling,,3,2,1,0.667,101.3,,116.0,24.3,17.3,8.7,0.0,,110.0,18.7,22.3,8.3,1.0,,6.0,5.6,-5.0,0.4,-1.0
52,53,James Williams,,3,1,2,0.333,92.4,,103.7,20.0,19.3,8.7,0.7,,108.7,22.7,18.3,7.0,1.0,,-5.0,-2.7,1.0,1.7,-0.3
53,54,Rodney Mott,,2,0,2,0.0,99.0,,117.0,21.5,24.0,10.5,0.5,,125.0,29.0,19.0,8.0,0.0,,-8.0,-7.5,5.0,2.5,0.5
54,55,Sean Corbin,,1,0,1,0.0,103.7,,115.0,34.0,17.0,7.0,0.0,,133.0,18.0,22.0,13.0,1.0,,-18.0,16.0,-5.0,-6.0,-1.0
55,56,Eric Dalen,,1,0,1,0.0,92.7,,87.0,14.0,12.0,6.0,1.0,,101.0,12.0,13.0,6.0,1.0,,-14.0,2.0,-1.0,0.0,0.0
56,57,John Goble,,4,0,4,0.0,95.8,,105.3,19.3,18.8,7.5,2.0,,113.0,18.0,19.0,7.3,2.3,,-7.7,1.3,-0.2,0.2,-0.3
57,58,Eric Lewis,,4,0,4,0.0,97.5,,105.5,19.8,19.3,11.0,0.8,,119.0,22.3,18.8,8.0,0.8,,-13.5,-2.5,0.5,3.0,0.0
58,59,Brett Nansel,,4,0,4,0.0,98.0,,113.0,22.0,19.8,10.5,0.5,,122.3,24.5,20.0,9.3,1.8,,-9.3,-2.5,-0.2,1.2,-1.3
59,60,J.B. DeRosa,,3,1,2,0.333,95.9,,120.7,24.0,19.3,9.3,0.3,,124.0,24.0,20.0,10.3,1.7,,-3.3,0.0,-0.7,-1.0,-1.4
60,61,Matt Kallio,,1,0,1,0.0,97.9,,131.0,24.0,24.0,11.0,0.0,,136.0,28.0,19.0,13.0,2.0,,-5.0,-4.0,5.0,-2.0,-2.0
61,62,Bennie Adams,,2,1,1,0.5,101.6,,119.5,23.0,18.0,8.5,1.5,,122.0,16.0,24.0,12.0,2.5,,-2.5,7.0,-6.0,-3.5,-1.0
62,63,Natalie Sago,,2,1,1,0.5,94.2,,112.0,21.5,17.5,6.0,1.0,,117.0,16.5,19.5,9.0,2.5,,-5.0,5.0,-2.0,-3.0,-1.5
63,64,Scott Foster,,2,1,1,0.5,97.2,,111.0,23.5,18.0,7.5,2.5,,121.5,20.0,20.5,10.0,2.5,,-10.5,3.5,-2.5,-2.5,0.0
64,65,Bill Kennedy,,2,2,0,1.0,100.3,,130.5,27.5,21.0,10.0,0.0,,111.0,24.0,25.0,9.5,1.5,,19.5,3.5,-4.0,0.5,-1.5
65,66,Jason Goldenberg,,2,2,0,1.0,90.9,,111.0,21.5,18.0,7.0,0.0,,107.0,14.5,21.0,8.0,3.5,,4.0,7.0,-3.0,-1.0,-3.5
66,67,Tom Washington,,3,2,1,0.667,97.3,,113.0,21.0,17.7,9.0,0.3,,112.7,19.7,21.0,7.7,1.7,,0.3,1.3,-3.3,1.3,-1.4
67,68,Nick Buchert,,2,2,0,1.0,96.5,,123.5,31.0,18.0,6.5,3.0,,111.5,11.0,24.0,11.0,3.0,,12.0,20.0,-6.0,-4.5,0.0
