,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
43,44,J.T. Orr,,6,5,1,0.833,99.1,,115.3,23.5,18.7,8.3,2.0,,107.2,20.0,19.8,9.8,0.8,,8.1,3.5,-1.1,-1.5,1.2
44,45,J.B. DeRosa,,4,3,1,0.75,98.3,,109.3,16.8,17.5,11.5,0.5,,109.0,22.0,16.5,7.3,0.8,,0.3,-5.2,1.0,4.2,-0.3
45,46,Derek Richardson,,4,2,2,0.5,98.3,,113.8,16.0,22.0,11.3,1.3,,110.0,29.0,15.8,7.5,0.8,,3.8,-13.0,6.2,3.8,0.5
46,47,Matt Myers,,1,1,0,1.0,95.3,,114.0,23.0,20.0,10.0,1.0,,103.0,26.0,22.0,7.0,2.0,,11.0,-3.0,-2.0,3.0,-1.0
47,48,James Williams,,3,3,0,1.0,99.4,,116.0,19.7,17.3,7.0,2.3,,110.0,16.3,18.0,7.3,2.0,,6.0,3.4,-0.7,-0.3,0.3
48,49,Brent Barnaky,,3,1,2,0.333,101.9,,114.7,16.3,22.3,9.7,2.3,,111.3,24.0,17.0,6.3,1.3,,3.4,-7.7,5.3,3.4,1.0
49,50,Sean Wright,,3,1,2,0.333,96.3,,107.9,16.1,22.9,13.2,1.3,,114.7,29.6,17.7,6.4,1.6,,-6.8,-13.5,5.2,6.8,-0.3
50,51,Phenizee Ransom,,2,2,0,1.0,98.1,,112.0,18.0,21.5,10.5,2.5,,93.5,22.0,18.5,10.0,1.5,,18.5,-4.0,3.0,0.5,1.0
51,52,Eric Dalen,,4,4,0,1.0,101.7,,128.0,17.8,19.5,10.8,1.0,,108.3,24.8,16.0,9.3,0.5,,19.7,-7.0,3.5,1.5,0.5
52,53,Brandon Adair,,3,3,0,1.0,101.5,,111.7,17.7,17.3,11.3,1.3,,100.7,22.7,19.3,8.7,1.3,,11.0,-5.0,-2.0,2.6,0.0
53,54,Ben Taylor,,2,1,1,0.5,100.6,,105.0,19.5,22.5,15.0,3.0,,103.5,32.0,18.0,10.0,0.5,,1.5,-12.5,4.5,5.0,2.5
54,55,John Butler,,4,3,1,0.75,99.5,,110.0,20.5,19.0,8.5,2.0,,102.0,20.3,18.3,8.8,1.0,,8.0,0.2,0.7,-0.3,1.0
55,56,Marat Kogut,,3,3,0,1.0,98.2,,126.3,26.0,22.0,11.3,1.3,,111.0,26.3,21.3,9.7,0.7,,15.3,-0.3,0.7,1.6,0.6
56,57,Brandon Schwab,,1,0,1,0.0,96.8,,100.0,29.0,14.0,5.0,2.0,,123.0,15.0,18.0,12.0,1.0,,-23.0,14.0,-4.0,-7.0,1.0
57,58,Gediminas Petraitis,,3,3,0,1.0,102.1,,123.7,22.0,23.3,12.3,1.3,,110.7,31.3,18.7,10.0,1.3,,13.0,-9.3,4.6,2.3,0.0
58,59,C.J. Washington,,1,1,0,1.0,96.3,,121.0,20.0,18.0,10.0,1.0,,107.0,22.0,16.0,12.0,0.0,,14.0,-2.0,2.0,-2.0,1.0
59,60,Ed Malloy,,3,1,2,0.333,99.1,,115.3,18.0,20.3,9.3,1.3,,119.0,23.7,20.7,7.3,2.3,,-3.7,-5.7,-0.4,2.0,-1.0
60,61,Jason Goldenberg,,3,3,0,1.0,95.5,,116.7,19.7,21.0,11.0,1.0,,105.3,24.3,22.0,7.7,2.3,,11.4,-4.6,-1.0,3.3,-1.3
61,62,Dedric Taylor,,4,3,1,0.75,98.2,,119.0,21.3,22.3,10.5,1.3,,113.3,29.8,21.3,9.8,1.3,,5.7,-8.5,1.0,0.7,0.0
62,63,Nate Green,,1,0,1,0.0,99.9,,115.0,18.0,20.0,8.0,1.0,,124.0,22.0,21.0,7.0,1.0,,-9.0,-4.0,-1.0,1.0,0.0
63,64,John Goble,,3,3,0,1.0,101.2,,110.5,23.8,20.9,11.3,1.9,,107.0,25.4,20.3,10.3,1.0,,3.5,-1.6,0.6,1.0,0.9
64,65,Danielle Scott,,1,1,0,1.0,106.2,,124.0,36.0,20.0,11.0,2.0,,121.0,28.0,27.0,12.0,0.0,,3.0,8.0,-7.0,-1.0,2.0
65,66,Tyler Ford,,1,1,0,1.0,99.2,,120.0,31.0,21.0,12.0,0.0,,90.0,25.0,23.0,14.0,0.0,,30.0,6.0,-2.0,-2.0,0.0
66,67,Scott Foster,,1,1,0,1.0,97.5,,114.0,17.0,21.0,14.0,2.0,,104.0,26.0,19.0,9.0,2.0,,10.0,-9.0,2.0,5.0,0.0
67,68,Brett Nansel,,2,0,2,0.0,98.3,,102.5,16.0,21.0,9.0,1.0,,116.5,24.0,18.0,7.5,1.5,,-14.0,-8.0,3.0,1.5,-0.5
