,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
52,53,Dannica Mosher,,1,1,0,1.0,88.2,,93.0,18.0,19.0,8.0,5.0,,83.0,17.0,19.0,10.0,3.0,,10.0,1.0,0.0,-2.0,2.0
53,54,Ben Taylor,,4,3,1,0.75,93.2,,107.0,26.5,21.5,10.3,3.8,,104.3,22.5,23.0,9.5,2.8,,2.7,4.0,-1.5,0.8,1.0
54,55,Lauren Holtkamp-Sterling,,2,2,0,1.0,94.9,,115.5,24.5,15.5,8.5,1.5,,105.5,14.5,22.0,11.5,2.5,,10.0,10.0,-6.5,-3.0,-1.0
55,56,John Goble,,4,4,0,1.0,96.3,,114.5,27.5,19.3,8.0,2.0,,106.5,18.8,25.0,9.8,2.5,,8.0,8.7,-5.7,-1.8,-0.5
56,57,Scott Twardoski,,3,1,2,0.333,93.2,,104.3,19.3,16.0,8.0,2.0,,103.3,17.3,18.0,8.7,2.3,,1.0,2.0,-2.0,-0.7,-0.3
57,58,Mark Lindsay,,2,1,1,0.5,96.0,,111.5,17.0,20.0,8.0,1.0,,109.5,22.0,18.5,8.5,1.5,,2.0,-5.0,1.5,-0.5,-0.5
58,59,Eric Dalen,,1,1,0,1.0,92.9,,104.0,25.0,15.0,6.0,1.0,,92.0,16.0,22.0,13.0,1.0,,12.0,9.0,-7.0,-7.0,0.0
59,60,Leon Wood,,2,0,2,0.0,95.6,,113.5,12.0,22.0,9.0,2.5,,115.0,25.5,16.5,6.5,1.5,,-1.5,-13.5,5.5,2.5,1.0
60,61,Suyash Mehta,,1,1,0,1.0,91.1,,110.0,22.0,23.0,8.0,4.0,,96.0,17.0,23.0,8.0,1.0,,14.0,5.0,0.0,0.0,3.0
61,62,Matt Myers,,2,1,1,0.5,94.9,,110.0,27.0,23.0,13.5,2.0,,110.5,32.5,23.5,11.0,3.0,,-0.5,-5.5,-0.5,2.5,-1.0
62,63,Matt Boland,,3,0,3,0.0,94.7,,92.1,17.8,17.5,6.3,2.4,,104.2,16.3,18.7,6.9,2.1,,-12.1,1.5,-1.2,-0.6,0.3
63,64,Sean Wright,,2,1,1,0.5,91.8,,91.9,14.9,20.4,13.6,1.8,,103.7,25.8,19.5,6.8,2.7,,-11.8,-10.9,0.9,6.8,-0.9
64,65,Natalie Sago,,2,2,0,1.0,97.4,,114.5,22.5,26.5,12.0,0.5,,100.0,33.5,21.0,12.0,1.5,,14.5,-11.0,5.5,0.0,-1.0
65,66,Marc Davis,,2,2,0,1.0,92.9,,116.0,20.0,19.0,9.5,0.5,,102.5,19.5,16.5,9.5,1.5,,13.5,0.5,2.5,0.0,-1.0
66,67,Tom Washington,,2,1,1,0.5,100.2,,109.0,23.5,22.5,14.0,1.5,,111.0,33.0,19.5,10.0,2.5,,-2.0,-9.5,3.0,4.0,-1.0
67,68,Tyler Ford,,2,2,0,1.0,93.9,,109.0,33.5,19.0,9.0,2.5,,103.5,20.5,26.5,12.0,4.5,,5.5,13.0,-7.5,-3.0,-2.0
68,69,John Butler,,1,1,0,1.0,92.7,,120.0,12.0,19.0,12.0,0.0,,108.0,23.0,10.0,6.0,0.0,,12.0,-11.0,9.0,6.0,0.0
