,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
48,49,Brandon Schwab,,6,3,3,0.5,100.6,,118.3,26.5,22.9,11.5,1.8,,121.2,26.4,22.0,10.3,2.1,,-2.9,0.1,0.9,1.2,-0.3
49,50,Suyash Mehta,,4,2,2,0.5,98.9,,108.5,23.0,21.5,10.0,2.0,,111.0,25.0,21.0,10.3,2.8,,-2.5,-2.0,0.5,-0.3,-0.8
50,51,Leon Wood,,2,0,2,0.0,95.5,,101.5,27.5,20.0,9.5,1.5,,127.0,24.0,22.0,12.0,1.5,,-25.5,3.5,-2.0,-2.5,0.0
51,52,Kevin Cutler,,5,1,4,0.2,101.2,,110.0,24.6,18.6,8.6,1.8,,126.4,19.8,23.0,10.6,2.8,,-16.4,4.8,-4.4,-2.0,-1.0
52,53,Jacyn Goble,,3,0,3,0.0,96.4,,108.0,23.7,19.0,10.7,1.7,,118.0,25.0,23.0,10.3,4.3,,-10.0,-1.3,-4.0,0.4,-2.6
53,54,Ed Malloy,,2,0,2,0.0,98.0,,102.0,24.5,21.0,10.0,1.5,,112.5,24.5,23.0,10.0,3.5,,-10.5,0.0,-2.0,0.0,-2.0
54,55,Brandon Adair,,5,0,5,0.0,101.7,,113.8,24.0,19.6,9.8,1.8,,127.8,23.0,20.2,11.0,1.8,,-14.0,1.0,-0.6,-1.2,0.0
55,56,Mousa Dagher,,3,2,1,0.667,105.2,,116.7,27.0,26.0,11.0,4.3,,114.7,28.7,24.0,11.3,2.3,,2.0,-1.7,2.0,-0.3,2.0
56,57,Marc Davis,,3,1,2,0.333,103.9,,112.3,30.3,16.7,10.3,0.3,,121.3,22.0,23.3,12.7,1.7,,-9.0,8.3,-6.6,-2.4,-1.4
57,58,David Guthrie,,1,1,0,1.0,104.2,,118.0,24.0,20.0,9.0,3.0,,112.0,24.0,24.0,8.0,2.0,,6.0,0.0,-4.0,1.0,1.0
58,59,Pat Fraher,,3,1,2,0.333,99.7,,112.7,24.7,16.3,7.3,1.7,,122.0,15.0,21.3,8.7,1.7,,-9.3,9.7,-5.0,-1.4,0.0
59,60,Kevin Scott,,1,0,1,0.0,98.1,,108.0,29.0,19.0,10.0,2.0,,122.0,23.0,24.0,12.0,4.0,,-14.0,6.0,-5.0,-2.0,-2.0
60,61,Brett Nansel,,1,1,0,1.0,97.2,,115.0,33.0,23.0,11.0,1.0,,104.0,27.0,27.0,11.0,3.0,,11.0,6.0,-4.0,0.0,-2.0
61,62,Nick Buchert,,3,0,3,0.0,98.9,,97.7,28.0,23.3,13.0,2.0,,116.7,25.3,24.3,10.7,3.7,,-19.0,2.7,-1.0,2.3,-1.7
62,63,Bill Kennedy,,2,0,2,0.0,97.7,,116.0,24.5,16.5,9.0,1.5,,134.0,17.5,23.0,10.5,2.5,,-18.0,7.0,-6.5,-1.5,-1.0
63,64,Derek Richardson,,2,0,2,0.0,100.6,,113.1,23.3,21.4,10.0,1.0,,130.2,23.8,19.0,10.5,1.9,,-17.1,-0.5,2.4,-0.5,-0.9
64,65,Kane Fitzgerald,,1,0,1,0.0,96.1,,101.0,22.0,21.0,11.0,0.0,,116.0,31.0,21.0,9.0,1.0,,-15.0,-9.0,0.0,2.0,-1.0
65,66,Aaron Smith,,2,0,2,0.0,100.0,,110.5,25.0,22.5,10.5,0.0,,119.5,29.5,20.5,11.5,2.0,,-9.0,-4.5,2.0,-1.0,-2.0
66,67,Jason Goldenberg,,2,1,1,0.5,102.1,,119.0,30.0,20.5,11.5,0.5,,114.5,25.0,22.5,11.0,2.0,,4.5,5.0,-2.0,0.5,-1.5
67,68,Scott Wall,,1,0,1,0.0,94.9,,112.0,19.0,13.0,6.0,1.0,,129.0,13.0,18.0,9.0,1.0,,-17.0,6.0,-5.0,-3.0,0.0
