,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
44,45,Scott Foster,,4,3,1,0.75,94.8,,116.5,23.0,17.8,7.5,2.0,,112.5,17.8,19.8,9.3,1.8,,4.0,5.2,-2.0,-1.8,0.2
45,46,Jason Goldenberg,,5,3,2,0.6,96.9,,118.6,21.0,22.2,11.2,2.0,,113.0,26.6,19.2,9.4,2.2,,5.6,-5.6,3.0,1.8,-0.2
46,47,Nick Buchert,,3,2,1,0.667,100.0,,113.1,26.7,24.2,11.0,3.2,,112.8,25.8,20.3,11.9,1.3,,0.3,0.9,3.9,-0.9,1.9
47,48,Kane Fitzgerald,,3,2,1,0.667,100.1,,122.0,32.0,23.0,9.3,3.3,,107.7,23.0,24.3,12.7,1.7,,14.3,9.0,-1.3,-3.4,1.6
48,49,Marc Davis,,4,3,1,0.75,99.6,,120.3,20.5,19.5,10.8,1.0,,116.5,26.5,19.3,8.3,0.8,,3.8,-6.0,0.2,2.5,0.2
49,50,Gediminas Petraitis,,3,1,2,0.333,97.1,,108.3,15.3,19.0,10.3,0.7,,113.7,23.3,16.0,8.0,1.3,,-5.4,-8.0,3.0,2.3,-0.6
50,51,Zach Zarba,,4,1,3,0.25,94.9,,108.3,16.5,19.8,10.3,1.0,,120.0,23.0,17.3,8.0,1.0,,-11.7,-6.5,2.5,2.3,0.0
51,52,Lauren Holtkamp-Sterling,,3,3,0,1.0,101.4,,123.7,26.0,22.0,10.0,1.0,,116.3,28.0,23.0,8.3,1.3,,7.4,-2.0,-1.0,1.7,-0.3
52,53,James Williams,,4,4,0,1.0,99.2,,127.0,26.5,21.3,11.3,0.8,,115.3,26.8,21.0,11.3,0.8,,11.7,-0.3,0.3,0.0,0.0
53,54,Kevin Scott,,4,1,3,0.25,102.3,,107.0,18.5,20.5,10.5,1.0,,112.5,25.3,18.5,7.3,2.3,,-5.5,-6.8,2.0,3.2,-1.3
54,55,J.T. Orr,,2,1,1,0.5,96.3,,113.1,21.4,20.9,8.1,1.4,,115.0,22.3,20.4,7.1,1.4,,-1.9,-0.9,0.5,1.0,0.0
55,56,Derrick Collins,,2,0,2,0.0,97.7,,101.0,15.0,16.5,6.5,1.0,,115.0,15.5,16.5,5.5,1.5,,-14.0,-0.5,0.0,1.0,-0.5
56,57,Mousa Dagher,,1,1,0,1.0,103.7,,122.0,27.0,25.0,10.0,0.0,,115.0,28.0,23.0,12.0,1.0,,7.0,-1.0,2.0,-2.0,-1.0
57,58,Robert Hussey,,1,0,1,0.0,95.4,,104.0,26.0,20.0,10.0,0.0,,118.0,21.0,21.0,12.0,1.0,,-14.0,5.0,-1.0,-2.0,-1.0
58,59,Bill Kennedy,,3,2,1,0.667,94.3,,110.3,19.0,19.7,10.3,0.7,,104.0,22.7,18.7,7.7,2.7,,6.3,-3.7,1.0,2.6,-2.0
59,60,Danielle Scott,,1,1,0,1.0,95.1,,117.0,12.0,17.0,12.0,1.0,,102.0,24.0,13.0,7.0,1.0,,15.0,-12.0,4.0,5.0,0.0
60,61,John Butler,,1,0,1,0.0,92.3,,101.0,14.0,16.0,9.0,0.0,,112.0,18.0,15.0,8.0,2.0,,-11.0,-4.0,1.0,1.0,-2.0
61,62,John Goble,,3,1,2,0.333,100.6,,115.7,17.7,23.8,11.6,1.0,,107.9,30.0,17.4,7.1,1.0,,7.8,-12.3,6.4,4.5,0.0
62,63,Michael Smith,,2,2,0,1.0,98.7,,109.5,20.5,22.0,9.5,3.0,,90.0,22.0,20.0,8.5,3.5,,19.5,-1.5,2.0,1.0,-0.5
63,64,Matt Myers,,2,1,1,0.5,100.3,,107.5,25.5,21.5,11.0,3.0,,119.0,23.5,20.0,9.5,0.5,,-11.5,2.0,1.5,1.5,2.5
64,65,Brandon Adair,,3,1,2,0.333,97.8,,118.3,17.0,24.0,12.7,1.0,,111.7,32.7,18.0,8.3,1.3,,6.6,-15.7,6.0,4.4,-0.3
65,66,Ashley Moyer-Gleich,,1,1,0,1.0,99.2,,128.0,33.0,22.0,12.0,1.0,,123.0,24.0,26.0,15.0,2.0,,5.0,9.0,-4.0,-3.0,-1.0
