,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
45,46,Natalie Sago,,7,5,2,0.714,100.0,,120.7,16.0,19.7,8.7,1.6,,107.4,19.4,16.4,7.4,1.6,,13.3,-3.4,3.3,1.3,0.0
46,47,Zach Zarba,,3,2,1,0.667,100.1,,120.3,24.3,17.0,9.3,0.3,,126.0,19.0,19.7,10.7,1.3,,-5.7,5.3,-2.7,-1.4,-1.0
47,48,Brandon Adair,,4,2,2,0.5,98.2,,114.8,18.8,18.8,10.7,1.0,,111.4,22.4,18.5,9.7,1.9,,3.4,-3.6,0.3,1.0,-0.9
48,49,Mousa Dagher,,4,2,2,0.5,98.3,,121.3,24.8,21.8,8.0,1.0,,119.5,21.5,23.0,11.3,2.0,,1.8,3.3,-1.2,-3.3,-1.0
49,50,Mitchell Ervin,,3,1,2,0.333,94.5,,115.0,23.7,20.3,8.3,2.0,,117.7,19.7,20.3,10.7,2.3,,-2.7,4.0,0.0,-2.4,-0.3
50,51,Marc Davis,,5,1,4,0.2,94.9,,104.2,19.2,17.0,7.2,0.8,,112.8,19.8,19.2,9.0,1.8,,-8.6,-0.6,-2.2,-1.8,-1.0
51,52,Brent Barnaky,,5,3,2,0.6,104.2,,116.2,30.0,18.6,10.0,0.4,,115.4,23.1,21.0,12.7,1.4,,0.8,6.9,-2.4,-2.7,-1.0
52,53,J.T. Orr,,4,2,2,0.5,98.7,,109.8,19.8,20.8,11.5,0.3,,111.3,28.5,20.0,9.3,2.8,,-1.5,-8.7,0.8,2.2,-2.5
53,54,Ben Taylor,,4,4,0,1.0,101.8,,120.8,22.3,19.0,8.0,1.0,,110.8,19.5,19.5,10.3,1.8,,10.0,2.8,-0.5,-2.3,-0.8
54,55,Sean Corbin,,1,0,1,0.0,105.9,,99.0,21.0,15.0,7.0,0.0,,133.0,12.0,21.0,9.0,2.0,,-34.0,9.0,-6.0,-2.0,-2.0
55,56,Curtis Blair,,2,2,0,1.0,91.8,,109.0,16.0,17.0,6.5,1.5,,101.5,12.0,18.0,7.5,2.0,,7.5,4.0,-1.0,-1.0,-0.5
56,57,Kevin Cutler,,2,1,1,0.5,97.7,,119.0,24.5,20.5,12.0,0.5,,119.5,27.5,20.5,10.0,2.0,,-0.5,-3.0,0.0,2.0,-1.5
57,58,Bennie Adams,,2,2,0,1.0,98.1,,120.0,28.5,20.0,12.0,1.0,,115.5,26.0,20.5,11.0,0.5,,4.5,2.5,-0.5,1.0,0.5
58,59,Tom Washington,,1,0,1,0.0,103.4,,90.0,27.0,15.0,9.0,2.0,,115.0,19.0,23.0,11.0,2.0,,-25.0,8.0,-8.0,-2.0,0.0
59,60,Eric Lewis,,4,2,2,0.5,96.9,,115.2,23.9,18.8,7.8,1.5,,110.6,18.3,21.7,11.0,1.9,,4.6,5.6,-2.9,-3.2,-0.4
60,61,Phenizee Ransom,,4,1,3,0.25,101.6,,119.0,23.5,19.8,8.0,2.0,,126.3,21.5,19.5,9.8,2.0,,-7.3,2.0,0.3,-1.8,0.0
61,62,Ed Malloy,,1,0,1,0.0,97.6,,86.0,16.0,19.0,7.0,3.0,,104.0,18.0,17.0,7.0,2.0,,-18.0,-2.0,2.0,0.0,1.0
62,63,Michael Smith,,1,0,1,0.0,96.5,,109.0,23.0,16.0,10.0,0.0,,121.0,19.0,17.0,11.0,1.0,,-12.0,4.0,-1.0,-1.0,-1.0
63,64,Leon Wood,,1,1,0,1.0,109.0,,141.0,23.0,22.0,8.0,1.0,,119.0,18.0,20.0,11.0,1.0,,22.0,5.0,2.0,-3.0,0.0
64,65,Jonathan Sterling,,2,1,1,0.5,101.3,,117.0,28.0,23.5,8.0,1.0,,115.5,23.5,24.5,14.5,1.5,,1.5,4.5,-1.0,-6.5,-0.5
65,66,James Williams,,4,2,2,0.5,99.9,,120.3,25.0,21.5,10.8,1.3,,118.8,25.8,22.3,11.8,2.3,,1.5,-0.8,-0.8,-1.0,-1.0
66,67,Andy Nagy,,1,0,1,0.0,105.5,,108.7,33.5,27.2,11.8,0.0,,114.1,38.9,23.5,13.6,0.0,,-5.4,-5.4,3.7,-1.8,0.0
