,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
40,41,Jacyn Goble,,5,2,3,0.4,93.7,,100.0,20.2,16.4,8.2,1.0,,105.8,19.2,19.0,8.4,2.2,,-5.8,1.0,-2.6,-0.2,-1.2
41,42,Matt Myers,,1,0,1,0.0,98.4,,99.0,10.0,19.0,12.0,1.0,,106.0,21.0,16.0,5.0,0.0,,-7.0,-11.0,3.0,7.0,1.0
42,43,Kevin Cutler,,2,0,2,0.0,95.3,,96.0,23.8,20.4,10.0,0.5,,113.6,25.2,19.5,9.5,1.0,,-17.6,-1.4,0.9,0.5,-0.5
43,44,Eric Lewis,,3,0,3,0.0,99.2,,99.3,21.3,14.7,7.0,1.7,,123.3,15.0,19.0,9.0,1.0,,-24.0,6.3,-4.3,-2.0,0.7
44,45,Tom Washington,,3,0,3,0.0,100.2,,99.3,20.3,19.7,9.7,2.3,,118.7,21.7,15.7,9.7,0.0,,-19.4,-1.4,4.0,0.0,2.3
45,46,Matt Boland,,4,0,4,0.0,101.7,,101.3,20.8,16.5,7.0,1.3,,116.5,17.8,17.5,9.0,1.0,,-15.2,3.0,-1.0,-2.0,0.3
46,47,James Williams,,3,2,1,0.667,98.5,,101.0,21.0,17.7,9.3,2.0,,99.0,18.0,19.3,10.7,2.3,,2.0,3.0,-1.6,-1.4,-0.3
47,48,Marat Kogut,,2,0,2,0.0,102.1,,110.5,25.0,21.0,8.0,4.0,,117.0,19.0,20.0,11.0,3.5,,-6.5,6.0,1.0,-3.0,0.5
48,49,Mark Lindsay,,3,0,3,0.0,100.5,,109.7,22.0,21.0,7.7,2.7,,116.7,21.7,18.7,9.3,1.7,,-7.0,0.3,2.3,-1.6,1.0
49,50,Brent Barnaky,,6,0,6,0.0,100.0,,103.5,17.8,19.8,11.8,1.3,,122.3,26.2,16.5,8.7,1.5,,-18.8,-8.4,3.3,3.1,-0.2
50,51,Pat Fraher,,3,0,3,0.0,100.0,,104.0,20.0,19.3,10.3,1.7,,116.7,23.0,16.7,8.0,1.3,,-12.7,-3.0,2.6,2.3,0.4
51,52,Karl Lane,,2,1,1,0.5,98.2,,101.0,21.0,17.5,9.5,3.5,,104.0,16.5,17.0,10.0,1.5,,-3.0,4.5,0.5,-0.5,2.0
52,53,Derrick Collins,,5,3,2,0.6,98.7,,107.2,17.4,19.4,7.2,2.0,,103.8,19.8,17.4,8.0,1.6,,3.4,-2.4,2.0,-0.8,0.4
53,54,David Guthrie,,1,1,0,1.0,92.9,,104.0,23.0,24.0,10.0,2.0,,98.0,29.0,19.0,7.0,2.0,,6.0,-6.0,5.0,3.0,0.0
54,55,Jason Goldenberg,,3,1,2,0.333,95.5,,104.7,17.0,21.7,8.7,2.7,,106.7,19.3,16.0,7.7,2.3,,-2.0,-2.3,5.7,1.0,0.4
55,56,Dannica Mosher,,2,0,2,0.0,93.3,,90.5,17.5,18.0,8.5,1.5,,97.5,20.5,17.5,8.5,3.5,,-7.0,-3.0,0.5,0.0,-2.0
56,57,Natalie Sago,,4,2,2,0.5,100.8,,111.8,21.3,21.3,9.5,2.5,,112.5,23.8,20.0,8.3,2.8,,-0.7,-2.5,1.3,1.2,-0.3
57,58,Ed Malloy,,2,1,1,0.5,99.3,,118.0,26.0,18.5,12.0,0.0,,123.0,24.5,21.5,11.5,2.0,,-5.0,1.5,-3.0,0.5,-2.0
58,59,Mousa Dagher,,1,0,1,0.0,97.4,,100.5,24.5,21.7,10.9,2.7,,105.1,25.4,20.8,10.0,0.9,,-4.6,-0.9,0.9,0.9,1.8
59,60,John Conley,,2,0,2,0.0,94.4,,97.9,20.4,22.3,10.0,1.0,,101.2,25.2,18.1,9.0,1.4,,-3.3,-4.8,4.2,1.0,-0.4
60,61,Scott Foster,,1,1,0,1.0,107.6,,116.0,15.0,18.0,9.0,1.0,,109.0,21.0,20.0,5.0,3.0,,7.0,-6.0,-2.0,4.0,-2.0
61,62,Justin Van Duyne,,2,0,2,0.0,94.1,,97.0,19.0,24.5,10.0,3.0,,109.5,32.5,20.0,8.5,1.0,,-12.5,-13.5,4.5,1.5,2.0
62,63,Robert Hussey,,1,0,1,0.0,102.4,,88.0,20.0,15.0,8.0,2.0,,98.0,18.0,17.0,8.0,3.0,,-10.0,2.0,-2.0,0.0,-1.0
63,64,Aaron Smith,,3,1,2,0.333,96.1,,107.6,14.8,20.6,12.6,2.3,,107.0,26.7,15.8,7.1,3.2,,0.6,-11.9,4.8,5.5,-0.9
64,65,Tony Brothers,,2,2,0,1.0,100.5,,106.5,23.0,17.5,8.0,2.0,,104.0,19.5,21.0,8.5,3.5,,2.5,3.5,-3.5,-0.5,-1.5
65,66,Eric Dalen,,2,1,1,0.5,100.1,,108.0,15.5,19.5,11.5,0.5,,119.5,24.5,12.5,7.5,0.0,,-11.5,-9.0,7.0,4.0,0.5
66,67,John Goble,,2,0,2,0.0,98.3,,99.3,15.2,19.0,8.6,1.9,,102.7,22.3,15.2,7.1,2.9,,-3.4,-7.1,3.8,1.5,-1.0
67,68,Brian Forte,,1,1,0,1.0,97.3,,118.0,25.0,11.0,8.0,0.0,,110.0,13.0,24.0,9.0,2.0,,8.0,12.0,-13.0,-1.0,-2.0
