,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
50,51,John Conley,,1,0,1,0.0,96.1,,100.0,21.0,21.0,13.0,2.0,,119.0,23.0,21.0,9.0,3.0,,-19.0,-2.0,0.0,4.0,-1.0
51,52,Natalie Sago,,4,1,3,0.25,97.8,,106.5,22.0,19.8,9.8,2.3,,110.8,20.8,17.8,9.5,2.3,,-4.3,1.2,2.0,0.3,0.0
52,53,Marc Davis,,3,1,2,0.333,96.7,,101.7,12.7,20.0,10.3,2.0,,106.0,20.3,14.0,7.7,1.7,,-4.3,-7.6,6.0,2.6,0.3
53,54,C.J. Washington,,2,2,0,1.0,95.3,,115.5,18.0,21.0,8.0,2.0,,101.0,18.5,14.0,9.0,1.0,,14.5,-0.5,7.0,-1.0,1.0
54,55,Kevin Cutler,,3,1,2,0.333,98.4,,111.5,22.9,21.9,9.0,1.3,,110.2,25.4,19.7,8.7,1.3,,1.3,-2.5,2.2,0.3,0.0
55,56,Brandon Schwab,,3,1,2,0.333,95.2,,95.0,17.7,21.9,11.0,0.6,,97.3,25.1,15.5,8.7,0.6,,-2.3,-7.4,6.4,2.3,0.0
56,57,John Goble,,2,1,1,0.5,101.9,,102.0,23.0,16.5,8.0,2.5,,110.5,19.0,15.5,9.5,1.0,,-8.5,4.0,1.0,-1.5,1.5
57,58,Matt Boland,,3,2,1,0.667,96.0,,117.7,14.0,19.0,8.7,0.7,,107.3,18.3,18.0,6.0,1.3,,10.4,-4.3,1.0,2.7,-0.6
58,59,Dannica Mosher,,1,0,1,0.0,104.2,,99.0,29.0,17.0,10.0,2.0,,119.0,20.0,21.0,15.0,2.0,,-20.0,9.0,-4.0,-5.0,0.0
59,60,Pat Fraher,,3,3,0,1.0,91.5,,109.7,15.7,22.7,11.3,2.7,,98.0,23.3,15.3,7.3,0.7,,11.7,-7.6,7.4,4.0,2.0
60,61,Brett Nansel,,3,1,2,0.333,101.3,,114.3,23.3,26.7,14.7,1.3,,123.0,34.3,20.3,10.7,2.0,,-8.7,-11.0,6.4,4.0,-0.7
61,62,James Williams,,2,2,0,1.0,100.9,,118.0,17.0,21.5,11.0,2.5,,106.0,25.0,13.5,7.5,0.5,,12.0,-8.0,8.0,3.5,2.0
62,63,Mousa Dagher,,2,1,1,0.5,94.5,,118.5,15.5,18.0,9.5,2.5,,121.0,18.5,16.5,6.0,0.5,,-2.5,-3.0,1.5,3.5,2.0
63,64,Jason Goldenberg,,1,1,0,1.0,95.8,,126.0,16.0,19.0,13.0,0.0,,114.0,23.0,16.0,7.0,1.0,,12.0,-7.0,3.0,6.0,-1.0
64,65,Dedric Taylor,,1,1,0,1.0,95.8,,126.0,16.0,19.0,13.0,0.0,,114.0,23.0,16.0,7.0,1.0,,12.0,-7.0,3.0,6.0,-1.0
65,66,Danielle Scott,,1,1,0,1.0,95.5,,110.0,17.0,19.0,8.0,4.0,,98.0,17.0,14.0,9.0,2.0,,12.0,0.0,5.0,-1.0,2.0
66,67,Ashley Moyer-Gleich,,1,0,1,0.0,99.8,,115.0,39.0,24.0,7.0,2.0,,123.0,22.0,24.0,15.0,0.0,,-8.0,17.0,0.0,-8.0,2.0
67,68,Courtney Kirkland,,2,1,1,0.5,98.0,,111.5,19.5,21.0,11.0,2.0,,115.0,23.5,19.0,8.5,2.5,,-3.5,-4.0,2.0,2.5,-0.5
68,69,Suyash Mehta,,1,1,0,1.0,95.4,,100.0,33.0,22.0,12.0,3.0,,94.0,27.0,24.0,13.0,0.0,,6.0,6.0,-2.0,-1.0,3.0
