,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
40,41,Matt Boland,,4,1,3,0.25,96.0,,105.0,18.0,18.0,10.3,1.0,,112.0,19.5,16.5,9.0,0.5,,-7.0,-1.5,1.5,1.3,0.5
41,42,Brandon Schwab,,3,2,1,0.667,97.3,,108.0,26.7,17.0,7.7,1.3,,103.7,16.3,19.3,10.3,1.0,,4.3,10.4,-2.3,-2.6,0.3
42,43,Mitchell Ervin,,4,1,3,0.25,99.8,,104.8,25.1,18.8,8.8,1.7,,108.4,20.2,20.0,10.7,1.0,,-3.6,4.9,-1.2,-1.9,0.7
43,44,John Goble,,5,2,3,0.4,99.9,,99.9,21.6,14.9,9.0,0.8,,112.3,18.0,18.4,10.0,1.2,,-12.4,3.6,-3.5,-1.0,-0.4
44,45,Karl Lane,,3,0,3,0.0,96.3,,98.3,17.0,17.0,9.7,0.3,,130.3,18.3,15.3,8.3,0.7,,-32.0,-1.3,1.7,1.4,-0.4
45,46,Josh Tiven,,4,0,4,0.0,99.2,,99.3,20.0,19.5,12.8,1.3,,128.3,25.3,16.8,9.3,1.5,,-29.0,-5.3,2.7,3.5,-0.2
46,47,David Guthrie,,2,1,1,0.5,100.5,,110.0,23.5,22.0,11.5,2.0,,120.0,22.5,22.0,8.5,1.0,,-10.0,1.0,0.0,3.0,1.0
47,48,John Butler,,5,0,5,0.0,97.7,,104.2,20.4,18.2,10.2,0.6,,117.8,20.2,19.8,8.8,1.6,,-13.6,0.2,-1.6,1.4,-1.0
48,49,Michael Smith,,3,0,3,0.0,97.6,,94.0,16.3,23.3,13.3,1.0,,101.0,28.7,17.3,7.0,1.7,,-7.0,-12.4,6.0,6.3,-0.7
49,50,Suyash Mehta,,3,1,2,0.333,97.8,,105.3,19.3,18.7,9.0,1.3,,106.0,22.0,19.3,8.3,2.3,,-0.7,-2.7,-0.6,0.7,-1.0
50,51,Dedric Taylor,,4,2,2,0.5,98.9,,106.5,18.3,20.8,12.0,1.0,,109.5,24.0,17.5,9.5,0.8,,-3.0,-5.7,3.3,2.5,0.2
51,52,Tony Brothers,,3,0,3,0.0,98.2,,107.3,22.3,16.7,11.0,0.3,,124.0,21.7,17.7,10.3,1.3,,-16.7,0.6,-1.0,0.7,-1.0
52,53,Mousa Dagher,,4,1,3,0.25,100.6,,107.9,23.1,20.2,10.7,1.7,,114.8,24.1,17.3,11.0,1.7,,-6.9,-1.0,2.9,-0.3,0.0
53,54,Tyler Ford,,2,0,2,0.0,98.8,,107.0,27.5,20.0,10.5,2.0,,116.5,22.0,21.5,12.5,1.0,,-9.5,5.5,-1.5,-2.0,1.0
54,55,Brett Nansel,,4,3,1,0.75,95.3,,104.3,14.5,16.8,9.0,0.3,,92.5,17.8,17.0,7.3,1.8,,11.8,-3.3,-0.2,1.7,-1.5
55,56,Dannica Mosher,,1,0,1,0.0,93.5,,86.0,9.0,16.0,3.0,1.0,,95.0,7.0,12.0,5.0,1.0,,-9.0,2.0,4.0,-2.0,0.0
56,57,Leon Wood,,4,1,3,0.25,97.9,,105.0,17.1,15.8,6.6,1.5,,118.4,13.2,17.1,7.8,1.2,,-13.4,3.9,-1.3,-1.2,0.3
57,58,Ed Malloy,,3,0,3,0.0,96.4,,91.7,17.0,20.0,11.0,1.7,,100.7,24.0,18.3,8.3,3.7,,-9.0,-7.0,1.7,2.7,-2.0
58,59,Andy Nagy,,2,1,1,0.5,99.0,,101.5,22.5,16.5,10.0,1.5,,114.5,20.5,18.5,10.5,1.5,,-13.0,2.0,-2.0,-0.5,0.0
59,60,Eric Dalen,,3,1,2,0.333,95.9,,99.0,17.3,16.7,8.3,0.7,,102.0,16.0,15.7,8.3,2.7,,-3.0,1.3,1.0,0.0,-2.0
60,61,Brian Forte,,2,0,2,0.0,94.5,,109.0,13.0,19.5,12.0,0.0,,115.5,25.0,16.0,7.0,2.5,,-6.5,-12.0,3.5,5.0,-2.5
61,62,James Capers Jr.,,3,1,2,0.333,95.5,,101.3,19.3,21.0,10.3,1.0,,97.7,22.0,15.7,10.0,1.3,,3.6,-2.7,5.3,0.3,-0.3
62,63,Kane Fitzgerald,,1,0,1,0.0,99.1,,96.0,15.0,14.0,7.0,2.0,,118.0,14.0,17.0,7.0,1.0,,-22.0,1.0,-3.0,0.0,1.0
63,64,Jason Goldenberg,,2,0,2,0.0,97.0,,110.7,14.7,25.2,14.7,1.0,,116.4,29.9,18.1,6.7,1.9,,-5.7,-15.2,7.1,8.0,-0.9
64,65,Kevin Cutler,,3,1,2,0.333,95.9,,97.7,14.0,16.0,7.7,0.7,,110.7,15.3,16.7,7.0,1.7,,-13.0,-1.3,-0.7,0.7,-1.0
65,66,Pat Fraher,,3,1,2,0.333,97.0,,107.3,26.3,16.7,8.3,1.0,,108.0,18.7,20.7,10.7,0.3,,-0.7,7.6,-4.0,-2.4,0.7
66,67,Sean Wright,,1,0,1,0.0,102.8,,102.0,24.0,18.0,15.0,0.0,,132.0,26.0,18.0,11.0,0.0,,-30.0,-2.0,0.0,4.0,0.0
67,68,Scott Twardoski,,1,0,1,0.0,98.9,,101.0,29.0,15.0,10.0,1.0,,110.0,18.0,20.0,13.0,1.0,,-9.0,11.0,-5.0,-3.0,0.0
68,69,Brandon Adair,,1,1,0,1.0,93.5,,98.0,22.0,10.0,8.0,0.0,,94.0,16.0,19.0,10.0,0.0,,4.0,6.0,-9.0,-2.0,0.0
